2.103547508812940059e+00
-1.887986666190914598e+00
-8.733283327075315183e-01
-1.468044121971461502e+00
2.293737344130342137e+00
-1.989008639797013922e+00
-1.919661471831622279e+00
2.045709388034898435e+00
8.075857270149656708e-01
7.225966842417115288e-01
