-1.246669327433829633e+00,2.202005991815005004e+00
-2.169434458840856284e+00,8.328726523082552458e-01
-2.011846385878869992e+00,1.232568034760515463e+00
-1.615050803881072028e+00,-8.079504331572135989e-01
-2.639206777509603530e+00,-5.055321731860835666e-01
